dataset,dataset_label,panel,included_in_main_figure,series,arm,tau,median_soh,q25_soh,q75_soh,n_unique_test_cells,n_seeds,n_trajectories,aggregation_unit,interpolation,source_split
aging_matrix,Aging,b,True,Ab,Ab,0.75757576,0.890390539197,0.880180285716,0.900474587119,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.76767677,0.889788441341,0.879556729198,0.899911519295,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.77777778,0.889203065483,0.878958543105,0.899340413471,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.78787879,0.888617296238,0.878364355883,0.89875718927,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.79797980,0.888030565991,0.877772841007,0.898165030748,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.80808081,0.887444184577,0.877185444346,0.897565115944,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.81818182,0.886861528511,0.876607739501,0.896965535374,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.82828283,0.886285107572,0.87603993175,0.896365080662,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.83838384,0.885710145954,0.875479174742,0.895759648317,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.84848485,0.885135176013,0.874921699952,0.89514176474,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.85858586,0.884555223507,0.874363580736,0.894503373677,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.86868687,0.883973931258,0.873806955786,0.893849354221,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.87878788,0.883393608644,0.873255547969,0.893058648262,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.88888889,0.882819211625,0.872715286077,0.892245749269,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.89898990,0.882248830658,0.871812207196,0.89141834987,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.90909091,0.88168175086,0.870790254541,0.890568355976,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.91919192,0.881113219779,0.869848068473,0.889689250804,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.92929293,0.880430521525,0.869117315799,0.888905504381,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.93939394,0.879694996863,0.868361044268,0.888432249668,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.94949495,0.878942764087,0.867593753905,0.887963533558,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.95959596,0.878182206117,0.86682885891,0.887500447995,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.96969697,0.877407704973,0.866063158221,0.887042263342,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.97979798,0.87690762314,0.865523659162,0.886587603407,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,0.98989899,0.876374028714,0.864977924692,0.886131607286,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ab,Ab,1.00000000,0.875648892378,0.864272484241,0.885656477316,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.00000000,0.943224908923,0.938135894032,0.948272407344,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.01010101,0.942050579248,0.936665524677,0.947449463226,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.02020202,0.941037358721,0.935458059968,0.946693561961,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.03030303,0.940108807319,0.934377099606,0.945970505801,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.04040404,0.939231066351,0.933376622222,0.945267165562,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.05050505,0.938386435878,0.932426537274,0.944575218808,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.06060606,0.93757005191,0.931517692273,0.943863929434,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.07070707,0.936773397762,0.930641025587,0.943134955254,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.08080808,0.936037227255,0.929833734262,0.942417965027,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.09090909,0.935358861456,0.929066142149,0.941711461974,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.10101010,0.934676598807,0.928309019181,0.941013543703,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.11111111,0.933990792569,0.927635777249,0.940322456213,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.12121212,0.933300408888,0.926974300175,0.93963765467,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.13131313,0.932605532464,0.926307369812,0.938957994973,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.14141414,0.931906268993,0.92563595779,0.938282708229,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.15151515,0.931201885199,0.924959149768,0.937611527577,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.16161616,0.930493021093,0.924277696236,0.93694350654,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.17171717,0.929779591385,0.923591090935,0.936278300562,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.18181818,0.929060981348,0.92289950302,0.935615877758,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.19191919,0.928337830031,0.922203220397,0.934955593816,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.20202020,0.927610027913,0.921501330138,0.934297268688,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.21212121,0.926877270102,0.920795166671,0.933640834761,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.22222222,0.926139907933,0.920083485813,0.932985942652,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.23232323,0.92539791863,0.919367026868,0.932332477702,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.24242424,0.924651226525,0.91864570252,0.931680361818,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.25252525,0.923900320053,0.917919396413,0.931008704061,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.26262626,0.923162784282,0.917188794467,0.930314929844,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.27272727,0.922481592032,0.91645288705,0.929619103765,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.28282828,0.921801944021,0.915712811332,0.928921318204,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.29292929,0.921123858002,0.914967831068,0.928221398336,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.30303030,0.92044706012,0.914218514188,0.927519437754,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.31313131,0.919771546494,0.913464719245,0.926815674398,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.32323232,0.919097204254,0.912713966998,0.926157642329,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.33333333,0.918423855725,0.912022991646,0.925542078302,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.34343434,0.917751539716,0.911331926641,0.92492679947,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.35353535,0.917080020715,0.910665199294,0.924311740875,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.36363636,0.916409358827,0.909924153055,0.923696793334,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.37373737,0.915739407103,0.909194914824,0.92310910947,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.38383838,0.915070035202,0.908545329248,0.922524902648,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.39393939,0.914442756773,0.907898292659,0.92194198615,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.40404040,0.913859616701,0.907253837844,0.92136034201,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.41414141,0.913278741675,0.906611997028,0.920780004063,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.42424242,0.91270007301,0.905972441805,0.920200819251,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.43434343,0.912123286595,0.905322730585,0.919622837377,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.44444444,0.911548439224,0.904645956658,0.919045954994,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.45454545,0.910975219783,0.903969251653,0.918470152977,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.46464646,0.910403464949,0.903292454338,0.917895401122,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.47474747,0.909833130745,0.902615413708,0.917216252607,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.48484848,0.909263957418,0.901938028789,0.916476417803,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.49494949,0.908695818377,0.901260006475,0.915891455216,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.50505051,0.908128471959,0.900581304435,0.915354206149,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.51515152,0.907561726751,0.89990180439,0.914816756704,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.52525253,0.906956624109,0.899191951237,0.91427881805,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.53535354,0.906220634492,0.898296698773,0.913740183237,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.54545455,0.905482630528,0.89739995103,0.913200578708,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.55555556,0.904742697114,0.896501914693,0.912659712663,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.56565657,0.904000891235,0.895602901062,0.912117442333,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.57575758,0.903256929799,0.894703124234,0.911573432964,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.58585859,0.902511193277,0.893802762363,0.911027294134,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.59595960,0.901763447039,0.892902088873,0.910479004438,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.60606061,0.901013794377,0.892001307635,0.909927963431,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.61616162,0.900262330827,0.891100742495,0.909373882886,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.62626263,0.89950878933,0.89020051509,0.908816608257,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.63636364,0.898753433308,0.889301032816,0.908255358997,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.64646465,0.897996163272,0.888402394341,0.907682313565,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
aging_matrix,Aging,b,True,Ac,Ac,0.65656566,0.897236964872,0.887504858135,0.907038738002,5,4,20,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
